Column	Row	Name	ID	RefNumber	ControlType	GeneName	TopHit	Description	Go	ChromosomalLocation	EntrezGeneID
82	82	EU179715.1	CUST_258_PI426232937	6724	false		gb|EU179715.1|gi|162945815	Unknown		unmapped	
1	83	AJ884905.1	CUST_60_PI426232937	6725	false		emb|AJ884905.1|gi|87158416	Unknown		unmapped	
2	83	NA	NA	6726	ignore	NA		Unknown		Unknown	
3	83	288950313_GQ501384.1_22-495	CUST_287_PI426232940	6727	false		gi|288950313_GQ501384.1_22-495	Unknown		unmapped	
4	83	42600970_AY456112.1_761-937	CUST_99_PI426232940	6728	false		gi|42600970_AY456112.1_761-937	Unknown		unmapped	
5	83	AY160087.1	CUST_222_PI426232937	6729	false		gb|AY160087.1|gi|37719560	Unknown		unmapped	
6	83	Dk(C)A2_113_147	CUST_191_PI426266615	6730	false		Dk(C)A2_113_147	Unknown		unmapped	
7	83	222549959_EZ005872.1_41-220	CUST_27_PI426264527	6731	false		gi|222549959_EZ005872.1_41-220	Unknown		unmapped	
8	83	222801296_EZ029684.1_74-1410	CUST_60_PI426227896	6732	false		gi|222801296_EZ029684.1_74-1410	Unknown		unmapped	
9	83	222795924_EZ024312.1_398-1051	CUST_4_PI426226214	6733	false		gi|222795924_EZ024312.1_398-1051	Unknown		unmapped	
10	83	NA	NA	6734	ignore	NA		Unknown		Unknown	
11	83	222795206_EZ023594.1_271-1152	CUST_1181_PI426227498	6735	false		gi|222795206_EZ023594.1_271-1152	Unknown		unmapped	
12	83	222784918_EZ013552.1_307-1317	CUST_114_PI426266271	6736	false		gi|222784918_EZ013552.1_307-1317	Unknown		unmapped	
13	83	MGID_379_167_201	CUST_321_PI426266615	6737	false		MGID_379_167_201	Unknown		unmapped	
14	83	222782121_EZ010792.1_1028-1132	CUST_54_PI426266317	6738	false		gi|222782121_EZ010792.1_1028-1132	Unknown		unmapped	
15	83	222795350_EZ023738.1_511-1316	CUST_194_PI426264540	6739	false		gi|222795350_EZ023738.1_511-1316	Unknown		unmapped	
16	83	NA	NA	6740	ignore	NA		Unknown		Unknown	
17	83	NA	NA	6741	ignore	NA		Unknown		Unknown	
18	83	MGID_113_145_179	CUST_269_PI426266615	6742	false		MGID_113_145_179	Unknown		unmapped	
19	83	4416239_AF099654.1_4-282	CUST_99_PI426246026	6743	false		gi|4416239_AF099654.1_4-282	Unknown		unmapped	
20	83	222545986_EZ002176.1_867-1154	CUST_33_PI426266349	6744	false		gi|222545986_EZ002176.1_867-1154	Unknown		unmapped	
21	83	222788896_EZ017328.1_521-703	CUST_27_PI426246032	6745	false		gi|222788896_EZ017328.1_521-703	Unknown		unmapped	
22	83	222782932_EZ011603.1_98-1249	CUST_41_PI426227884	6746	false		gi|222782932_EZ011603.1_98-1249	Unknown		unmapped	
23	83	222802720_EZ031108.1_90-486	CUST_1459_PI426227498	6747	false		gi|222802720_EZ031108.1_90-486	Unknown		unmapped	
24	83	222781443_EZ010114.1_4-1214	CUST_117_PI426227486	6748	false		gi|222781443_EZ010114.1_4-1214	Unknown		unmapped	
25	83	222544682_EZ000872.1_591-941	CUST_9_PI426266274	6749	false		gi|222544682_EZ000872.1_591-941	Unknown		unmapped	
26	83	222782137_EZ010808.1_56-1039	CUST_76_PI426266317	6750	false		gi|222782137_EZ010808.1_56-1039	Unknown		unmapped	
27	83	NA	NA	6751	ignore	NA		Unknown		Unknown	
28	83	222786936_EZ015408.1_178-872	CUST_1001_PI426227498	6752	false		gi|222786936_EZ015408.1_178-872	Unknown		unmapped	
29	83	262065127_GQ423564.1_75-518	CUST_93_PI426245467	6753	false		gi|262065127_GQ423564.1_75-518	Unknown		unmapped	
30	83	222787354_EZ015826.1_18-718	CUST_61_PI426246032	6754	false		gi|222787354_EZ015826.1_18-718	Unknown		unmapped	
31	83	Ac_28_13_48	CUST_75_PI426266615	6755	false		Ac_28_13_48	Unknown		unmapped	
32	83	D30747_4415_4449	CUST_185_PI426266615	6756	false		D30747_4415_4449	Unknown		unmapped	
33	83	222799793_EZ028181.1_10-156	CUST_6_PI426226978	6757	false		gi|222799793_EZ028181.1_10-156	Unknown		unmapped	
34	83	AY149127.1	CUST_95_PI426232937	6758	false		gb|AY149127.1|gi|23986362	Unknown		unmapped	
35	83	MGID_135_142_176	CUST_278_PI426266615	6759	false		MGID_135_142_176	Unknown		unmapped	
36	83	288950301_GQ501372.1_22-450	CUST_252_PI426232940	6760	false		gi|288950301_GQ501372.1_22-450	Unknown		unmapped	
37	83	31505736_AY289704.1_88-912	CUST_58_PI426232940	6761	false		gi|31505736_AY289704.1_88-912	Unknown		unmapped	
38	83	222795891_EZ024279.1_85-207	CUST_51_PI426227896	6762	false		gi|222795891_EZ024279.1_85-207	Unknown		unmapped	
39	83	222783048_EZ011717.1_405-692	CUST_612_PI426227498	6763	false		gi|222783048_EZ011717.1_405-692	Unknown		unmapped	
40	83	222549919_EZ005832.1_66-206	CUST_9_PI426227887	6764	false		gi|222549919_EZ005832.1_66-206	Unknown		unmapped	
41	83	NA	NA	6765	ignore	NA		Unknown		Unknown	
42	83	NA	NA	6766	ignore	NA		Unknown		Unknown	
43	83	Dk(C)A2_113_147	CUST_190_PI426266615	6767	false		Dk(C)A2_113_147	Unknown		unmapped	
44	83	222545703_EZ001893.1_458-1150	CUST_101_PI426227498	6768	false		gi|222545703_EZ001893.1_458-1150	Unknown		unmapped	
45	83	DCP_1_0	DCP_1_0	6769	pos	DCP_1_0		Unknown		Unknown	
46	83	222781550_EZ010221.1_1266-1481	CUST_8_PI426227884	6770	false		gi|222781550_EZ010221.1_1266-1481	Unknown		unmapped	
47	83	222802444_EZ030832.1_261-899	CUST_1452_PI426227498	6771	false		gi|222802444_EZ030832.1_261-899	Unknown		unmapped	
48	83	AY531316_135_169	CUST_156_PI426266615	6772	false		AY531316_135_169	Unknown		unmapped	
49	83	281331149_AB456561.1_1-1074	CUST_15_PI426232937	6773	false		gi|281331149_AB456561.1_1-1074	Unknown		unmapped	
50	83	32188165_AY181552.1_85-762	CUST_35_PI426244603	6774	false		gi|32188165_AY181552.1_85-762	Unknown		unmapped	
51	83	222783902_EZ012562.1_1054-1368	CUST_713_PI426227498	6775	false		gi|222783902_EZ012562.1_1054-1368	Unknown		unmapped	
52	83	222546465_EZ002655.1_453-1463	CUST_137_PI426226868	6776	false		gi|222546465_EZ002655.1_453-1463	Unknown		unmapped	
53	83	NA	NA	6777	ignore	NA		Unknown		Unknown	
54	83	222800587_EZ028975.1_700-918	CUST_1354_PI426227498	6778	false		gi|222800587_EZ028975.1_700-918	Unknown		unmapped	
55	83	MGID_379_167_201	CUST_321_PI426266615	6779	false		MGID_379_167_201	Unknown		unmapped	
56	83	222784062_EZ012720.1_471-1160	CUST_20_PI426246029	6780	false		gi|222784062_EZ012720.1_471-1160	Unknown		unmapped	
57	83	NA	NA	6781	ignore	NA		Unknown		Unknown	
58	83	222548325_EZ004238.1_61-165	CUST_212_PI426227498	6782	false		gi|222548325_EZ004238.1_61-165	Unknown		unmapped	
59	83	222782718_EZ011389.1_69-263	CUST_24_PI426226903	6783	false		gi|222782718_EZ011389.1_69-263	Unknown		unmapped	
60	83	222784189_EZ012847.1_700-822	CUST_27_PI426266366	6784	false		gi|222784189_EZ012847.1_700-822	Unknown		unmapped	
61	83	NA	NA	6785	ignore	NA		Unknown		Unknown	
62	83	222547239_EZ003152.1_2-220	CUST_6_PI426266311	6786	false		gi|222547239_EZ003152.1_2-220	Unknown		unmapped	
63	83	222796970_EZ025358.1_409-513	CUST_450_PI426227486	6787	false		gi|222796970_EZ025358.1_409-513	Unknown		unmapped	
64	83	222801268_EZ029656.1_145-1074	CUST_1395_PI426227498	6788	false		gi|222801268_EZ029656.1_145-1074	Unknown		unmapped	
65	83	222801966_EZ030354.1_34-644	CUST_203_PI426264540	6789	false		gi|222801966_EZ030354.1_34-644	Unknown		unmapped	
66	83	222784125_EZ012783.1_12-902	CUST_25_PI426227495	6790	false		gi|222784125_EZ012783.1_12-902	Unknown		unmapped	
67	83	MGID_630_113_147	CUST_339_PI426266615	6791	false		MGID_630_113_147	Unknown		unmapped	
68	83	78059175_DQ206392.1_1-684	CUST_16_PI426244603	6792	false		gi|78059175_DQ206392.1_1-684	Unknown		unmapped	
69	83	222784433_EZ013087.1_50-964	CUST_769_PI426227498	6793	false		gi|222784433_EZ013087.1_50-964	Unknown		unmapped	
70	83	NA	NA	6794	ignore	NA		Unknown		Unknown	
71	83	222801996_EZ030384.1_31-2558	CUST_205_PI426265159	6795	false		gi|222801996_EZ030384.1_31-2558	Unknown		unmapped	
72	83	NA	NA	6796	ignore	NA		Unknown		Unknown	
73	83	NA	NA	6797	ignore	NA		Unknown		Unknown	
74	83	NA	NA	6798	ignore	NA		Unknown		Unknown	
75	83	222791975_EZ020363.1_97-207	CUST_114_PI426266274	6799	false		gi|222791975_EZ020363.1_97-207	Unknown		unmapped	
76	83	222784918_EZ013552.1_398-775	CUST_119_PI426266271	6800	false		gi|222784918_EZ013552.1_398-775	Unknown		unmapped	
77	83	222796735_EZ025123.1_442-561	CUST_1249_PI426227498	6801	false		gi|222796735_EZ025123.1_442-561	Unknown		unmapped	
78	83	222784240_EZ012898.1_1318-1431	CUST_36_PI426266363	6802	false		gi|222784240_EZ012898.1_1318-1431	Unknown		unmapped	
79	83	Ac_14_105_139	CUST_37_PI426266615	6803	false		Ac_14_105_139	Unknown		unmapped	
80	83	288950324_GQ501395.1_22-444	CUST_316_PI426232940	6804	false		gi|288950324_GQ501395.1_22-444	Unknown		unmapped	
81	83	168989227_DQ482988.1_22-357	CUST_8_PI426232931	6805	false		gi|168989227_DQ482988.1_22-357	Unknown		unmapped	
82	83	222784057_EZ012715.1_32-313	CUST_6_PI426244597	6806	false		gi|222784057_EZ012715.1_32-313	Unknown		unmapped	
1	84	222784115_EZ012773.1_1189-1293	CUST_108_PI426227893	6807	false		gi|222784115_EZ012773.1_1189-1293	Unknown		unmapped	
2	84	222795179_EZ023567.1_29-166	CUST_36_PI426266360	6808	false		gi|222795179_EZ023567.1_29-166	Unknown		unmapped	
3	84	222784688_EZ013328.1_202-1026	CUST_24_PI426266278	6809	false		gi|222784688_EZ013328.1_202-1026	Unknown		unmapped	
4	84	222785253_EZ013887.1_212-934	CUST_50_PI426227884	6810	false		gi|222785253_EZ013887.1_212-934	Unknown		unmapped	
5	84	222545986_EZ002176.1_867-1154	CUST_33_PI426266349	6811	false		gi|222545986_EZ002176.1_867-1154	Unknown		unmapped	
6	84	NA	NA	6812	ignore	NA		Unknown		Unknown	
7	84	222782602_EZ011273.1_102-599	CUST_178_PI426246026	6813	false		gi|222782602_EZ011273.1_102-599	Unknown		unmapped	
8	84	NA	NA	6814	ignore	NA		Unknown		Unknown	
9	84	MGID_293_110_145	CUST_303_PI426266615	6815	false		MGID_293_110_145	Unknown		unmapped	
10	84	222544711_EZ000901.1_776-946	CUST_6_PI426265159	6816	false		gi|222544711_EZ000901.1_776-946	Unknown		unmapped	
11	84	NA	NA	6817	ignore	NA		Unknown		Unknown	
12	84	FN646420.1	CUST_297_PI426232937	6818	false		emb|FN646420.1|gi|306430554	Unknown		unmapped	
13	84	222544872_EZ001062.1_76-759	CUST_51_PI426244589	6819	false		gi|222544872_EZ001062.1_76-759	Unknown		unmapped	
14	84	AF323688_1006_1041	CUST_121_PI426266615	6820	false		AF323688_1006_1041	Unknown		unmapped	
15	84	E1A_r60_3	(+)E1A_r60_3	6821	pos	(+)E1A_r60_3		Unknown		Unknown	
16	84	DQ309546_134_168	CUST_222_PI426266615	6822	false		DQ309546_134_168	Unknown		unmapped	
17	84	DQ309536_113_147	CUST_209_PI426266615	6823	false		DQ309536_113_147	Unknown		unmapped	
18	84	NA	NA	6824	ignore	NA		Unknown		Unknown	
19	84	222785061_EZ013695.1_54-1008	CUST_300_PI426227486	6825	false		gi|222785061_EZ013695.1_54-1008	Unknown		unmapped	
20	84	222783517_EZ012180.1_47-1055	CUST_83_PI426266271	6826	false		gi|222783517_EZ012180.1_47-1055	Unknown		unmapped	
21	84	NA	NA	6827	ignore	NA		Unknown		Unknown	
22	84	222546358_EZ002548.1_79-489	CUST_121_PI426264540	6828	false		gi|222546358_EZ002548.1_79-489	Unknown		unmapped	
23	84	222785593_EZ014105.1_24-926	CUST_15_PI426244593	6829	false		gi|222785593_EZ014105.1_24-926	Unknown		unmapped	
24	84	222785061_EZ013695.1_54-1008	CUST_300_PI426227486	6830	false		gi|222785061_EZ013695.1_54-1008	Unknown		unmapped	
25	84	222785129_EZ013763.1_39-425	CUST_210_PI426246026	6831	false		gi|222785129_EZ013763.1_39-425	Unknown		unmapped	
26	84	222799992_EZ028380.1_276-590	CUST_90_PI426226868	6832	false		gi|222799992_EZ028380.1_276-590	Unknown		unmapped	
27	84	222544563_EZ000753.1_132-320	CUST_30_PI426226915	6833	false		gi|222544563_EZ000753.1_132-320	Unknown		unmapped	
28	84	222782598_EZ011269.1_360-1739	CUST_160_PI426227486	6834	false		gi|222782598_EZ011269.1_360-1739	Unknown		unmapped	
29	84	AY149161.1	CUST_165_PI426232937	6835	false		gb|AY149161.1|gi|23986565	Unknown		unmapped	
30	84	288950295_GQ501366.1_22-351	CUST_235_PI426232940	6836	false		gi|288950295_GQ501366.1_22-351	Unknown		unmapped	
31	84	222547507_EZ003420.1_40-279	CUST_17_PI426227486	6837	false		gi|222547507_EZ003420.1_40-279	Unknown		unmapped	
32	84	NA	NA	6838	ignore	NA		Unknown		Unknown	
33	84	222780720_EZ009391.1_1426-1650	CUST_392_PI426227498	6839	false		gi|222780720_EZ009391.1_1426-1650	Unknown		unmapped	
34	84	222795891_EZ024279.1_85-207	CUST_51_PI426227896	6840	false		gi|222795891_EZ024279.1_85-207	Unknown		unmapped	
35	84	222796367_EZ024755.1_75-197	CUST_1228_PI426227498	6841	false		gi|222796367_EZ024755.1_75-197	Unknown		unmapped	
36	84	109895125_DQ647776.1_101-739	CUST_15_PI426267032	6842	false		gi|109895125_DQ647776.1_101-739	Unknown		unmapped	
37	84	NA	NA	6843	ignore	NA		Unknown		Unknown	
38	84	AY164664_33_67	CUST_143_PI426266615	6844	false		AY164664_33_67	Unknown		unmapped	
39	84	222794837_EZ023225.1_557-1156	CUST_126_PI426266424	6845	false		gi|222794837_EZ023225.1_557-1156	Unknown		unmapped	
40	84	222548325_EZ004238.1_61-165	CUST_212_PI426227498	6846	false		gi|222548325_EZ004238.1_61-165	Unknown		unmapped	
41	84	NA	NA	6847	ignore	NA		Unknown		Unknown	
42	84	Ac_28_13_48	CUST_73_PI426266615	6848	false		Ac_28_13_48	Unknown		unmapped	
43	84	AY149149.1	CUST_153_PI426232937	6849	false		gb|AY149149.1|gi|23986499	Unknown		unmapped	
44	84	NA	NA	6850	ignore	NA		Unknown		Unknown	
45	84	222546707_EZ002897.1_1929-2054	CUST_51_PI426266349	6851	false		gi|222546707_EZ002897.1_1929-2054	Unknown		unmapped	
46	84	AF285166_2534_2568	CUST_117_PI426266615	6852	false		AF285166_2534_2568	Unknown		unmapped	
47	84	222797017_EZ025405.1_11-226	CUST_1267_PI426227498	6853	false		gi|222797017_EZ025405.1_11-226	Unknown		unmapped	
48	84	NA	NA	6854	ignore	NA		Unknown		Unknown	
49	84	NA	NA	6855	ignore	NA		Unknown		Unknown	
50	84	222784498_EZ013148.1_99-458	CUST_103_PI426226825	6856	false		gi|222784498_EZ013148.1_99-458	Unknown		unmapped	
51	84	222783284_EZ011951.1_100-888	CUST_81_PI426227893	6857	false		gi|222783284_EZ011951.1_100-888	Unknown		unmapped	
52	84	MGID_94_153_187	CUST_357_PI426266615	6858	false		MGID_94_153_187	Unknown		unmapped	
53	84	222549092_EZ005005.1_23-250	CUST_9_PI426265162	6859	false		gi|222549092_EZ005005.1_23-250	Unknown		unmapped	
54	84	222783343_EZ012008.1_7-458	CUST_220_PI426227486	6860	false		gi|222783343_EZ012008.1_7-458	Unknown		unmapped	
55	84	NA	NA	6861	ignore	NA		Unknown		Unknown	
56	84	222778926_EZ007597.1_1-1215	CUST_327_PI426227498	6862	false		gi|222778926_EZ007597.1_1-1215	Unknown		unmapped	
57	84	NA	NA	6863	ignore	NA		Unknown		Unknown	
58	84	222783569_EZ012232.1_9-197	CUST_234_PI426227486	6864	false		gi|222783569_EZ012232.1_9-197	Unknown		unmapped	
59	84	NA	NA	6865	ignore	NA		Unknown		Unknown	
60	84	Ac_28_13_48	CUST_74_PI426266615	6866	false		Ac_28_13_48	Unknown		unmapped	
61	84	222795443_EZ023831.1_10-222	CUST_138_PI426226825	6867	false		gi|222795443_EZ023831.1_10-222	Unknown		unmapped	
62	84	AY149130.1	CUST_114_PI426232937	6868	false		gb|AY149130.1|gi|23986383	Unknown		unmapped	
63	84	222779072_EZ007743.1_277-486	CUST_39_PI426244589	6869	false		gi|222779072_EZ007743.1_277-486	Unknown		unmapped	
64	84	222782608_EZ011279.1_59-580	CUST_164_PI426227486	6870	false		gi|222782608_EZ011279.1_59-580	Unknown		unmapped	
65	84	222801338_EZ029726.1_420-878	CUST_1411_PI426227498	6871	false		gi|222801338_EZ029726.1_420-878	Unknown		unmapped	
66	84	NA	NA	6872	ignore	NA		Unknown		Unknown	
67	84	NA	NA	6873	ignore	NA		Unknown		Unknown	
68	84	222550494	CUST_1_PI426266314	6874	false		gi|222550494	Unknown		unmapped	
69	84	222785918_EZ014400.1_19-959	CUST_114_PI426245467	6875	false		gi|222785918_EZ014400.1_19-959	Unknown		unmapped	
70	84	222782302_EZ010973.1_136-832	CUST_535_PI426227498	6876	false		gi|222782302_EZ010973.1_136-832	Unknown		unmapped	
71	84	AF245689_270_304	CUST_113_PI426266615	6877	false		AF245689_270_304	Unknown		unmapped	
72	84	222784062_EZ012720.1_1178-1669	CUST_24_PI426246029	6878	false		gi|222784062_EZ012720.1_1178-1669	Unknown		unmapped	
73	84	222793640_EZ022028.1_93-1177	CUST_145_PI426265159	6879	false		gi|222793640_EZ022028.1_93-1177	Unknown		unmapped	
74	84	222781667_EZ010338.1_58-1246	CUST_118_PI426227486	6880	false		gi|222781667_EZ010338.1_58-1246	Unknown		unmapped	
75	84	222783284_EZ011951.1_3358-3636	CUST_90_PI426227893	6881	false		gi|222783284_EZ011951.1_3358-3636	Unknown		unmapped	
76	84	222783868_EZ012528.1_17-539	CUST_175_PI426264540	6882	false		gi|222783868_EZ012528.1_17-539	Unknown		unmapped	
77	84	NA	NA	6883	ignore	NA		Unknown		Unknown	
78	84	222798675_EZ027063.1_2-205	CUST_147_PI426226915	6884	false		gi|222798675_EZ027063.1_2-205	Unknown		unmapped	
79	84	DY447310_337_371	CUST_240_PI426266615	6885	false		DY447310_337_371	Unknown		unmapped	
80	84	222787354_EZ015826.1_18-347	CUST_55_PI426246032	6886	false		gi|222787354_EZ015826.1_18-347	Unknown		unmapped	
81	84	222545162_EZ001352.1_418-1047	CUST_47_PI426226915	6887	false		gi|222545162_EZ001352.1_418-1047	Unknown		unmapped	
82	84	222785274_EZ013908.1_61-1240	CUST_312_PI426227486	6888	false		gi|222785274_EZ013908.1_61-1240	Unknown		unmapped	
1	85	NA	NA	6889	ignore	NA		Unknown		Unknown	
2	85	FN646423.1	CUST_305_PI426232937	6890	false		emb|FN646423.1|gi|306430560	Unknown		unmapped	
3	85	21303775_AY037766.1_181-855	CUST_51_PI426244603	6891	false		gi|21303775_AY037766.1_181-855	Unknown		unmapped	
4	85	NegativeControl	(-)3xSLv1	6892	neg	(-)3xSLv1		Unknown		Unknown	
5	85	222785689_EZ014201.1_136-654	CUST_16_PI426266360	6893	false		gi|222785689_EZ014201.1_136-654	Unknown		unmapped	
6	85	AY149128.1	CUST_101_PI426232937	6894	false		gb|AY149128.1|gi|23986368	Unknown		unmapped	
7	85	222802765_EZ031153.1_1147-1254	CUST_21_PI426245467	6895	false		gi|222802765_EZ031153.1_1147-1254	Unknown		unmapped	
8	85	NA	NA	6896	ignore	NA		Unknown		Unknown	
9	85	NA	NA	6897	ignore	NA		Unknown		Unknown	
10	85	NA	NA	6898	ignore	NA		Unknown		Unknown	
11	85	222784911_EZ013545.1_106-240	CUST_44_PI426266363	6899	false		gi|222784911_EZ013545.1_106-240	Unknown		unmapped	
12	85	222781877_EZ010548.1_323-1383	CUST_49_PI426266271	6900	false		gi|222781877_EZ010548.1_323-1383	Unknown		unmapped	
13	85	222801301_EZ029689.1_419-628	CUST_69_PI426227896	6901	false		gi|222801301_EZ029689.1_419-628	Unknown		unmapped	
14	85	222785786_EZ014268.1_418-675	CUST_958_PI426227498	6902	false		gi|222785786_EZ014268.1_418-675	Unknown		unmapped	
15	85	222549711_EZ005624.1_161-286	CUST_162_PI426246026	6903	false		gi|222549711_EZ005624.1_161-286	Unknown		unmapped	
16	85	NA	NA	6904	ignore	NA		Unknown		Unknown	
17	85	222802285_EZ030673.1_6-1667	CUST_212_PI426227893	6905	false		gi|222802285_EZ030673.1_6-1667	Unknown		unmapped	
18	85	222788896_EZ017328.1_70-642	CUST_23_PI426246032	6906	false		gi|222788896_EZ017328.1_70-642	Unknown		unmapped	
19	85	222783343_EZ012008.1_7-458	CUST_221_PI426227486	6907	false		gi|222783343_EZ012008.1_7-458	Unknown		unmapped	
20	85	222783259_EZ011928.1_88-1179	CUST_46_PI426266424	6908	false		gi|222783259_EZ011928.1_88-1179	Unknown		unmapped	
21	85	222783606_EZ012269.1_26-1591	CUST_73_PI426226868	6909	false		gi|222783606_EZ012269.1_26-1591	Unknown		unmapped	
22	85	NA	NA	6910	ignore	NA		Unknown		Unknown	
23	85	222783259_EZ011928.1_88-1179	CUST_46_PI426266424	6911	false		gi|222783259_EZ011928.1_88-1179	Unknown		unmapped	
24	85	MGID_578_169_205	CUST_329_PI426266615	6912	false		MGID_578_169_205	Unknown		unmapped	
25	85	AY149147.1	CUST_145_PI426232937	6913	false		gb|AY149147.1|gi|23986489	Unknown		unmapped	
26	85	NA	NA	6914	ignore	NA		Unknown		Unknown	
27	85	NA	NA	6915	ignore	NA		Unknown		Unknown	
28	85	222781484_EZ010155.1_143-1900	CUST_489_PI426227498	6916	false		gi|222781484_EZ010155.1_143-1900	Unknown		unmapped	
29	85	MGID_19_133_167	CUST_281_PI426266615	6917	false		MGID_19_133_167	Unknown		unmapped	
30	85	222545162_EZ001352.1_418-1047	CUST_48_PI426226915	6918	false		gi|222545162_EZ001352.1_418-1047	Unknown		unmapped	
31	85	288950296_GQ501367.1_22-495	CUST_240_PI426232940	6919	false		gi|288950296_GQ501367.1_22-495	Unknown		unmapped	
32	85	222780092_EZ008763.1_19-669	CUST_381_PI426227498	6920	false		gi|222780092_EZ008763.1_19-669	Unknown		unmapped	
33	85	222784780_EZ013416.1_229-1085	CUST_45_PI426266311	6921	false		gi|222784780_EZ013416.1_229-1085	Unknown		unmapped	
34	85	222781359_EZ010030.1_18-1577	CUST_434_PI426227498	6922	false		gi|222781359_EZ010030.1_18-1577	Unknown		unmapped	
35	85	222783302_EZ011967.1_41-1297	CUST_213_PI426227486	6923	false		gi|222783302_EZ011967.1_41-1297	Unknown		unmapped	
36	85	222792020_EZ020408.1_177-794	CUST_7_PI426246035	6924	false		gi|222792020_EZ020408.1_177-794	Unknown		unmapped	
37	85	117937764_EF036594.1_58-1338	CUST_129_PI426232940	6925	false		gi|117937764_EF036594.1_58-1338	Unknown		unmapped	
38	85	222801966_EZ030354.1_34-321	CUST_43_PI426264540	6926	false		gi|222801966_EZ030354.1_34-321	Unknown		unmapped	
39	85	222544599_EZ000789.1_367-1155	CUST_6_PI426266349	6927	false		gi|222544599_EZ000789.1_367-1155	Unknown		unmapped	
40	85	222783370_EZ012035.1_186-596	CUST_665_PI426227498	6928	false		gi|222783370_EZ012035.1_186-596	Unknown		unmapped	
41	85	205321187_AB441211.1_343-609	CUST_45_PI426246026	6929	false		gi|205321187_AB441211.1_343-609	Unknown		unmapped	
42	85	DQ309546_134_168	CUST_220_PI426266615	6930	false		DQ309546_134_168	Unknown		unmapped	
43	85	AJ884899.1	CUST_49_PI426232937	6931	false		emb|AJ884899.1|gi|87158058	Unknown		unmapped	
44	85	222784709_EZ013347.1_552-1409	CUST_5_PI426226825	6932	false		gi|222784709_EZ013347.1_552-1409	Unknown		unmapped	
45	85	222545292_EZ001482.1_1769-1990	CUST_1_PI426266308	6933	false		gi|222545292_EZ001482.1_1769-1990	Unknown		unmapped	
46	85	NA	NA	6934	ignore	NA		Unknown		Unknown	
47	85	AY149171.1	CUST_195_PI426232937	6935	false		gb|AY149171.1|gi|23986640	Unknown		unmapped	
48	85	NA	NA	6936	ignore	NA		Unknown		Unknown	
49	85	222785892_EZ014374.1_19-450	CUST_138_PI426266349	6937	false		gi|222785892_EZ014374.1_19-450	Unknown		unmapped	
50	85	222785590_EZ014102.1_1-1137	CUST_925_PI426227498	6938	false		gi|222785590_EZ014102.1_1-1137	Unknown		unmapped	
51	85	AJ251055_190_224	CUST_132_PI426266615	6939	false		AJ251055_190_224	Unknown		unmapped	
