ProbeID	TargetID	GeneSymbol	GeneName	Accessions	Description
CUST_61_PI426246032	222787354_EZ015826.1_18-718			gi|222787354_EZ015826.1_18-718	Unknown
CUST_63_PI426246032	222787354_EZ015826.1_18-718			gi|222787354_EZ015826.1_18-718	Unknown
CUST_62_PI426246032	222787354_EZ015826.1_18-718			gi|222787354_EZ015826.1_18-718	Unknown
CUST_58_PI426246032	222787354_EZ015826.1_437-718			gi|222787354_EZ015826.1_437-718	Unknown
CUST_60_PI426246032	222787354_EZ015826.1_437-718			gi|222787354_EZ015826.1_437-718	Unknown
CUST_27_PI426244589	222787391_EZ015863.1_386-985			gi|222787391_EZ015863.1_386-985	Unknown
CUST_25_PI426244589	222787391_EZ015863.1_386-985			gi|222787391_EZ015863.1_386-985	Unknown
CUST_26_PI426244589	222787391_EZ015863.1_386-985			gi|222787391_EZ015863.1_386-985	Unknown
CUST_1030_PI426227498	222787406_EZ015878.1_59-397			gi|222787406_EZ015878.1_59-397	Unknown
CUST_1035_PI426227498	222787573_EZ016045.1_123-872			gi|222787573_EZ016045.1_123-872	Unknown
CUST_1036_PI426227498	222787573_EZ016045.1_123-872			gi|222787573_EZ016045.1_123-872	Unknown
CUST_1033_PI426227498	222787573_EZ016045.1_1296-1454			gi|222787573_EZ016045.1_1296-1454	Unknown
CUST_1037_PI426227498	222787573_EZ016045.1_67-1454			gi|222787573_EZ016045.1_67-1454	Unknown
CUST_1039_PI426227498	222787573_EZ016045.1_67-1454			gi|222787573_EZ016045.1_67-1454	Unknown
CUST_1038_PI426227498	222787573_EZ016045.1_67-1454			gi|222787573_EZ016045.1_67-1454	Unknown
CUST_1042_PI426227498	222787573_EZ016045.1_67-177			gi|222787573_EZ016045.1_67-177	Unknown
CUST_1045_PI426227498	222787573_EZ016045.1_775-903			gi|222787573_EZ016045.1_775-903	Unknown
CUST_1048_PI426227498	222787573_EZ016045.1_984-1091			gi|222787573_EZ016045.1_984-1091	Unknown
CUST_54_PI426245467	222787592_EZ016064.1_44-931			gi|222787592_EZ016064.1_44-931	Unknown
CUST_52_PI426245467	222787592_EZ016064.1_44-931			gi|222787592_EZ016064.1_44-931	Unknown
CUST_53_PI426245467	222787592_EZ016064.1_44-931			gi|222787592_EZ016064.1_44-931	Unknown
CUST_150_PI426227893	222787628_EZ016100.1_1653-1808			gi|222787628_EZ016100.1_1653-1808	Unknown
CUST_152_PI426227893	222787628_EZ016100.1_6-1214			gi|222787628_EZ016100.1_6-1214	Unknown
CUST_151_PI426227893	222787628_EZ016100.1_6-1214			gi|222787628_EZ016100.1_6-1214	Unknown
CUST_153_PI426227893	222787628_EZ016100.1_6-1214			gi|222787628_EZ016100.1_6-1214	Unknown
CUST_361_PI426227486	222787719_EZ016191.1_239-1586			gi|222787719_EZ016191.1_239-1586	Unknown
CUST_363_PI426227486	222787719_EZ016191.1_239-1586			gi|222787719_EZ016191.1_239-1586	Unknown
CUST_362_PI426227486	222787719_EZ016191.1_239-1586			gi|222787719_EZ016191.1_239-1586	Unknown
CUST_364_PI426227486	222787783_EZ016255.1_60-1651			gi|222787783_EZ016255.1_60-1651	Unknown
CUST_366_PI426227486	222787783_EZ016255.1_60-1651			gi|222787783_EZ016255.1_60-1651	Unknown
CUST_43_PI426227896	222787870_EZ016342.1_8-319			gi|222787870_EZ016342.1_8-319	Unknown
CUST_45_PI426227896	222787870_EZ016342.1_8-319			gi|222787870_EZ016342.1_8-319	Unknown
CUST_142_PI426266349	222787912_EZ016384.1_59-553			gi|222787912_EZ016384.1_59-553	Unknown
CUST_144_PI426266349	222787912_EZ016384.1_59-553			gi|222787912_EZ016384.1_59-553	Unknown
CUST_10_PI426227492	222787982_EZ016454.1_1-2115			gi|222787982_EZ016454.1_1-2115	Unknown
CUST_12_PI426227492	222787982_EZ016454.1_1-2115			gi|222787982_EZ016454.1_1-2115	Unknown
CUST_11_PI426227492	222787982_EZ016454.1_1-2115			gi|222787982_EZ016454.1_1-2115	Unknown
CUST_15_PI426227492	222787982_EZ016454.1_1-2227			gi|222787982_EZ016454.1_1-2227	Unknown
CUST_14_PI426227492	222787982_EZ016454.1_1-2227			gi|222787982_EZ016454.1_1-2227	Unknown
CUST_13_PI426227492	222787982_EZ016454.1_1-2227			gi|222787982_EZ016454.1_1-2227	Unknown
CUST_9_PI426227492	222787982_EZ016454.1_1931-2227			gi|222787982_EZ016454.1_1931-2227	Unknown
CUST_138_PI426264540	222788014_EZ016486.1_194-424			gi|222788014_EZ016486.1_194-424	Unknown
CUST_184_PI426264540	222788014_EZ016486.1_194-515			gi|222788014_EZ016486.1_194-515	Unknown
CUST_185_PI426264540	222788014_EZ016486.1_194-515			gi|222788014_EZ016486.1_194-515	Unknown
CUST_186_PI426264540	222788014_EZ016486.1_194-515			gi|222788014_EZ016486.1_194-515	Unknown
CUST_141_PI426264540	222788014_EZ016486.1_408-515			gi|222788014_EZ016486.1_408-515	Unknown
CUST_124_PI426264540	222788032_EZ016504.1_109-741			gi|222788032_EZ016504.1_109-741	Unknown
CUST_126_PI426264540	222788032_EZ016504.1_109-741			gi|222788032_EZ016504.1_109-741	Unknown
CUST_125_PI426264540	222788032_EZ016504.1_109-741			gi|222788032_EZ016504.1_109-741	Unknown
CUST_188_PI426264540	222788032_EZ016504.1_109-943			gi|222788032_EZ016504.1_109-943	Unknown
CUST_187_PI426264540	222788032_EZ016504.1_109-943			gi|222788032_EZ016504.1_109-943	Unknown
CUST_189_PI426264540	222788032_EZ016504.1_109-943			gi|222788032_EZ016504.1_109-943	Unknown
CUST_127_PI426264540	222788032_EZ016504.1_512-943			gi|222788032_EZ016504.1_512-943	Unknown
CUST_129_PI426264540	222788032_EZ016504.1_512-943			gi|222788032_EZ016504.1_512-943	Unknown
CUST_369_PI426227486	222788148_EZ016620.1_11-520			gi|222788148_EZ016620.1_11-520	Unknown
CUST_367_PI426227486	222788148_EZ016620.1_11-520			gi|222788148_EZ016620.1_11-520	Unknown
CUST_1049_PI426227498	222788205_EZ016677.1_25-471			gi|222788205_EZ016677.1_25-471	Unknown
CUST_1050_PI426227498	222788205_EZ016677.1_25-471			gi|222788205_EZ016677.1_25-471	Unknown
CUST_1054_PI426227498	222788425_EZ016897.1_254-562			gi|222788425_EZ016897.1_254-562	Unknown
CUST_126_PI426266317	222788530_EZ017002.1_108-227			gi|222788530_EZ017002.1_108-227	Unknown
CUST_123_PI426266317	222788530_EZ017002.1_1118-1225			gi|222788530_EZ017002.1_1118-1225	Unknown
CUST_129_PI426266317	222788530_EZ017002.1_79-1092			gi|222788530_EZ017002.1_79-1092	Unknown
CUST_128_PI426266317	222788530_EZ017002.1_79-1092			gi|222788530_EZ017002.1_79-1092	Unknown
CUST_127_PI426266317	222788530_EZ017002.1_79-1092			gi|222788530_EZ017002.1_79-1092	Unknown
CUST_131_PI426266317	222788530_EZ017002.1_79-1225			gi|222788530_EZ017002.1_79-1225	Unknown
CUST_132_PI426266317	222788530_EZ017002.1_79-1225			gi|222788530_EZ017002.1_79-1225	Unknown
CUST_130_PI426266317	222788530_EZ017002.1_79-1225			gi|222788530_EZ017002.1_79-1225	Unknown
CUST_135_PI426266317	222788530_EZ017002.1_857-1072			gi|222788530_EZ017002.1_857-1072	Unknown
CUST_129_PI426226915	222788542_EZ017014.1_50-205			gi|222788542_EZ017014.1_50-205	Unknown
CUST_60_PI426226978	222788557_EZ017029.1_6-224			gi|222788557_EZ017029.1_6-224	Unknown
CUST_372_PI426227486	222788595_EZ017067.1_6-320			gi|222788595_EZ017067.1_6-320	Unknown
CUST_156_PI426227893	222788720_EZ017192.1_107-247			gi|222788720_EZ017192.1_107-247	Unknown
CUST_1055_PI426227498	222788731_EZ017203.1_15-725			gi|222788731_EZ017203.1_15-725	Unknown
CUST_1057_PI426227498	222788731_EZ017203.1_15-725			gi|222788731_EZ017203.1_15-725	Unknown
CUST_1060_PI426227498	222788731_EZ017203.1_298-477			gi|222788731_EZ017203.1_298-477	Unknown
CUST_1063_PI426227498	222788785_EZ017257.1_66-278			gi|222788785_EZ017257.1_66-278	Unknown
CUST_27_PI426246032	222788896_EZ017328.1_521-703			gi|222788896_EZ017328.1_521-703	Unknown
CUST_23_PI426246032	222788896_EZ017328.1_70-642			gi|222788896_EZ017328.1_70-642	Unknown
CUST_22_PI426246032	222788896_EZ017328.1_70-642			gi|222788896_EZ017328.1_70-642	Unknown
CUST_24_PI426246032	222788896_EZ017328.1_70-642			gi|222788896_EZ017328.1_70-642	Unknown
CUST_64_PI426246032	222788896_EZ017328.1_70-703			gi|222788896_EZ017328.1_70-703	Unknown
CUST_65_PI426246032	222788896_EZ017328.1_70-703			gi|222788896_EZ017328.1_70-703	Unknown
CUST_66_PI426246032	222788896_EZ017328.1_70-703			gi|222788896_EZ017328.1_70-703	Unknown
CUST_99_PI426265159	222788903_EZ017335.1_238-621			gi|222788903_EZ017335.1_238-621	Unknown
CUST_373_PI426227486	222788915_EZ017347.1_56-433			gi|222788915_EZ017347.1_56-433	Unknown
CUST_375_PI426227486	222788915_EZ017347.1_56-433			gi|222788915_EZ017347.1_56-433	Unknown
CUST_374_PI426227486	222788915_EZ017347.1_56-433			gi|222788915_EZ017347.1_56-433	Unknown
CUST_1066_PI426227498	222788924_EZ017356.1_250-591			gi|222788924_EZ017356.1_250-591	Unknown
CUST_1069_PI426227498	222788924_EZ017356.1_250-949			gi|222788924_EZ017356.1_250-949	Unknown
CUST_1067_PI426227498	222788924_EZ017356.1_250-949			gi|222788924_EZ017356.1_250-949	Unknown
CUST_1072_PI426227498	222788924_EZ017356.1_306-557			gi|222788924_EZ017356.1_306-557	Unknown
CUST_1075_PI426227498	222788924_EZ017356.1_721-861			gi|222788924_EZ017356.1_721-861	Unknown
CUST_1078_PI426227498	222788924_EZ017356.1_815-949			gi|222788924_EZ017356.1_815-949	Unknown
CUST_32_PI426265162	222788957_EZ017389.1_267-1179			gi|222788957_EZ017389.1_267-1179	Unknown
CUST_31_PI426265162	222788957_EZ017389.1_267-1179			gi|222788957_EZ017389.1_267-1179	Unknown
CUST_33_PI426265162	222788957_EZ017389.1_267-1179			gi|222788957_EZ017389.1_267-1179	Unknown
CUST_33_PI426264540	222788984_EZ017416.1_118-282			gi|222788984_EZ017416.1_118-282	Unknown
CUST_192_PI426264540	222788984_EZ017416.1_118-997			gi|222788984_EZ017416.1_118-997	Unknown
CUST_191_PI426264540	222788984_EZ017416.1_118-997			gi|222788984_EZ017416.1_118-997	Unknown
CUST_190_PI426264540	222788984_EZ017416.1_118-997			gi|222788984_EZ017416.1_118-997	Unknown
CUST_36_PI426264540	222788984_EZ017416.1_429-671			gi|222788984_EZ017416.1_429-671	Unknown
CUST_39_PI426264540	222788984_EZ017416.1_854-997			gi|222788984_EZ017416.1_854-997	Unknown
CUST_3_PI426266427	222789106			gi|222789106	Unknown
CUST_1_PI426266427	222789106			gi|222789106	Unknown
CUST_2_PI426266427	222789106			gi|222789106	Unknown
CUST_213_PI426246026	222789184_EZ017616.1_24-206			gi|222789184_EZ017616.1_24-206	Unknown
CUST_216_PI426246026	222789184_EZ017616.1_290-475			gi|222789184_EZ017616.1_290-475	Unknown
CUST_219_PI426246026	222789184_EZ017616.1_544-1224			gi|222789184_EZ017616.1_544-1224	Unknown
CUST_217_PI426246026	222789184_EZ017616.1_544-1224			gi|222789184_EZ017616.1_544-1224	Unknown
CUST_1079_PI426227498	222789249_EZ017681.1_298-1108			gi|222789249_EZ017681.1_298-1108	Unknown
CUST_1081_PI426227498	222789249_EZ017681.1_298-1108			gi|222789249_EZ017681.1_298-1108	Unknown
CUST_1082_PI426227498	222789249_EZ017681.1_298-729			gi|222789249_EZ017681.1_298-729	Unknown
CUST_1084_PI426227498	222789249_EZ017681.1_298-729			gi|222789249_EZ017681.1_298-729	Unknown
CUST_1087_PI426227498	222789249_EZ017681.1_395-532			gi|222789249_EZ017681.1_395-532	Unknown
CUST_1088_PI426227498	222789249_EZ017681.1_596-1108			gi|222789249_EZ017681.1_596-1108	Unknown
CUST_1090_PI426227498	222789249_EZ017681.1_596-1108			gi|222789249_EZ017681.1_596-1108	Unknown
CUST_1093_PI426227498	222789249_EZ017681.1_726-926			gi|222789249_EZ017681.1_726-926	Unknown
CUST_376_PI426227486	222789319_EZ017751.1_26-445			gi|222789319_EZ017751.1_26-445	Unknown
CUST_378_PI426227486	222789319_EZ017751.1_26-445			gi|222789319_EZ017751.1_26-445	Unknown
CUST_1096_PI426227498	222789351_EZ017783.1_129-302			gi|222789351_EZ017783.1_129-302	Unknown
CUST_381_PI426227486	222789553_EZ017985.1_309-605			gi|222789553_EZ017985.1_309-605	Unknown
CUST_138_PI426266317	222789661_EZ018093.1_132-440			gi|222789661_EZ018093.1_132-440	Unknown
CUST_136_PI426266317	222789661_EZ018093.1_132-440			gi|222789661_EZ018093.1_132-440	Unknown
CUST_141_PI426266317	222789661_EZ018093.1_132-571			gi|222789661_EZ018093.1_132-571	Unknown
CUST_140_PI426266317	222789661_EZ018093.1_132-571			gi|222789661_EZ018093.1_132-571	Unknown
CUST_139_PI426266317	222789661_EZ018093.1_132-571			gi|222789661_EZ018093.1_132-571	Unknown
CUST_144_PI426266317	222789661_EZ018093.1_371-571			gi|222789661_EZ018093.1_371-571	Unknown
CUST_66_PI426226868	222789721_EZ018153.1_55-228			gi|222789721_EZ018153.1_55-228	Unknown
CUST_384_PI426227486	222789739_EZ018171.1_145-285			gi|222789739_EZ018171.1_145-285	Unknown
CUST_387_PI426227486	222790003_EZ018435.1_3-997			gi|222790003_EZ018435.1_3-997	Unknown
CUST_386_PI426227486	222790003_EZ018435.1_3-997			gi|222790003_EZ018435.1_3-997	Unknown
CUST_385_PI426227486	222790003_EZ018435.1_3-997			gi|222790003_EZ018435.1_3-997	Unknown
CUST_1099_PI426227498	222790172_EZ018566.1_59-406			gi|222790172_EZ018566.1_59-406	Unknown
CUST_1102_PI426227498	222790172_EZ018566.1_59-819			gi|222790172_EZ018566.1_59-819	Unknown
CUST_1100_PI426227498	222790172_EZ018566.1_59-819			gi|222790172_EZ018566.1_59-819	Unknown
CUST_1105_PI426227498	222790172_EZ018566.1_628-819			gi|222790172_EZ018566.1_628-819	Unknown
CUST_130_PI426226915	222790272_EZ018660.1_47-520			gi|222790272_EZ018660.1_47-520	Unknown
CUST_132_PI426226915	222790272_EZ018660.1_47-520			gi|222790272_EZ018660.1_47-520	Unknown
CUST_1108_PI426227498	222790385_EZ018773.1_1314-2633			gi|222790385_EZ018773.1_1314-2633	Unknown
CUST_1107_PI426227498	222790385_EZ018773.1_1314-2633			gi|222790385_EZ018773.1_1314-2633	Unknown
CUST_1106_PI426227498	222790385_EZ018773.1_1314-2633			gi|222790385_EZ018773.1_1314-2633	Unknown
CUST_1110_PI426227498	222790385_EZ018773.1_183-2872			gi|222790385_EZ018773.1_183-2872	Unknown
CUST_1109_PI426227498	222790385_EZ018773.1_183-2872			gi|222790385_EZ018773.1_183-2872	Unknown
CUST_1111_PI426227498	222790385_EZ018773.1_183-2872			gi|222790385_EZ018773.1_183-2872	Unknown
CUST_1114_PI426227498	222790385_EZ018773.1_183-305			gi|222790385_EZ018773.1_183-305	Unknown
CUST_1117_PI426227498	222790385_EZ018773.1_190-696			gi|222790385_EZ018773.1_190-696	Unknown
CUST_1115_PI426227498	222790385_EZ018773.1_190-696			gi|222790385_EZ018773.1_190-696	Unknown
CUST_1120_PI426227498	222790385_EZ018773.1_2630-2872			gi|222790385_EZ018773.1_2630-2872	Unknown
CUST_1121_PI426227498	222790385_EZ018773.1_850-1356			gi|222790385_EZ018773.1_850-1356	Unknown
CUST_1123_PI426227498	222790385_EZ018773.1_850-1356			gi|222790385_EZ018773.1_850-1356	Unknown
CUST_42_PI426266278	222790529_EZ018917.1_929-1120			gi|222790529_EZ018917.1_929-1120	Unknown
CUST_45_PI426266278	222790529_EZ018917.1_97-1120			gi|222790529_EZ018917.1_97-1120	Unknown
CUST_44_PI426266278	222790529_EZ018917.1_97-1120			gi|222790529_EZ018917.1_97-1120	Unknown
CUST_43_PI426266278	222790529_EZ018917.1_97-1120			gi|222790529_EZ018917.1_97-1120	Unknown
CUST_47_PI426266278	222790529_EZ018917.1_97-747			gi|222790529_EZ018917.1_97-747	Unknown
CUST_46_PI426266278	222790529_EZ018917.1_97-747			gi|222790529_EZ018917.1_97-747	Unknown
CUST_48_PI426266278	222790529_EZ018917.1_97-747			gi|222790529_EZ018917.1_97-747	Unknown
CUST_388_PI426227486	222790544_EZ018932.1_1-1047			gi|222790544_EZ018932.1_1-1047	Unknown
CUST_389_PI426227486	222790544_EZ018932.1_1-1047			gi|222790544_EZ018932.1_1-1047	Unknown
CUST_390_PI426227486	222790544_EZ018932.1_1-1047			gi|222790544_EZ018932.1_1-1047	Unknown
CUST_51_PI426266278	222790560_EZ018948.1_1110-1322			gi|222790560_EZ018948.1_1110-1322	Unknown
CUST_54_PI426266278	222790560_EZ018948.1_1304-1483			gi|222790560_EZ018948.1_1304-1483	Unknown
CUST_57_PI426266278	222790560_EZ018948.1_259-1041			gi|222790560_EZ018948.1_259-1041	Unknown
CUST_55_PI426266278	222790560_EZ018948.1_259-1041			gi|222790560_EZ018948.1_259-1041	Unknown
CUST_56_PI426266278	222790560_EZ018948.1_259-1041			gi|222790560_EZ018948.1_259-1041	Unknown
CUST_60_PI426266278	222790560_EZ018948.1_259-1483			gi|222790560_EZ018948.1_259-1483	Unknown
CUST_59_PI426266278	222790560_EZ018948.1_259-1483			gi|222790560_EZ018948.1_259-1483	Unknown
CUST_58_PI426266278	222790560_EZ018948.1_259-1483			gi|222790560_EZ018948.1_259-1483	Unknown
CUST_40_PI426266366	222790643_EZ019031.1_474-647			gi|222790643_EZ019031.1_474-647	Unknown
CUST_41_PI426266366	222790643_EZ019031.1_474-647			gi|222790643_EZ019031.1_474-647	Unknown
CUST_42_PI426266366	222790643_EZ019031.1_474-647			gi|222790643_EZ019031.1_474-647	Unknown
CUST_393_PI426227486	222790651_EZ019039.1_133-357			gi|222790651_EZ019039.1_133-357	Unknown
CUST_396_PI426227486	222790735_EZ019123.1_2-378			gi|222790735_EZ019123.1_2-378	Unknown
CUST_60_PI426227495	222790792_EZ019180.1_268-381			gi|222790792_EZ019180.1_268-381	Unknown
CUST_63_PI426227495	222790792_EZ019180.1_369-560			gi|222790792_EZ019180.1_369-560	Unknown
CUST_35_PI426265162	222790807_EZ019195.1_80-232			gi|222790807_EZ019195.1_80-232	Unknown
CUST_36_PI426265162	222790807_EZ019195.1_80-232			gi|222790807_EZ019195.1_80-232	Unknown
CUST_34_PI426265162	222790807_EZ019195.1_80-232			gi|222790807_EZ019195.1_80-232	Unknown
CUST_135_PI426226915	222790911_EZ019299.1_52-216			gi|222790911_EZ019299.1_52-216	Unknown
CUST_79_PI426245467	222790942_EZ019330.1_64-1155			gi|222790942_EZ019330.1_64-1155	Unknown
CUST_80_PI426245467	222790942_EZ019330.1_64-1155			gi|222790942_EZ019330.1_64-1155	Unknown
CUST_81_PI426245467	222790942_EZ019330.1_64-1155			gi|222790942_EZ019330.1_64-1155	Unknown
CUST_1126_PI426227498	222791013_EZ019401.1_459-587			gi|222791013_EZ019401.1_459-587	Unknown
CUST_45_PI426226825	222791074_EZ019462.1_330-725			gi|222791074_EZ019462.1_330-725	Unknown
CUST_1129_PI426227498	222791089_EZ019477.1_119-226			gi|222791089_EZ019477.1_119-226	Unknown
CUST_1130_PI426227498	222791089_EZ019477.1_30-581			gi|222791089_EZ019477.1_30-581	Unknown
CUST_1132_PI426227498	222791089_EZ019477.1_30-581			gi|222791089_EZ019477.1_30-581	Unknown
CUST_1134_PI426227498	222791089_EZ019477.1_30-982			gi|222791089_EZ019477.1_30-982	Unknown
CUST_1133_PI426227498	222791089_EZ019477.1_30-982			gi|222791089_EZ019477.1_30-982	Unknown
CUST_1135_PI426227498	222791089_EZ019477.1_30-982			gi|222791089_EZ019477.1_30-982	Unknown
CUST_1138_PI426227498	222791089_EZ019477.1_656-982			gi|222791089_EZ019477.1_656-982	Unknown
CUST_398_PI426227486	222791261_EZ019649.1_38-1273			gi|222791261_EZ019649.1_38-1273	Unknown
CUST_399_PI426227486	222791261_EZ019649.1_38-1273			gi|222791261_EZ019649.1_38-1273	Unknown
CUST_397_PI426227486	222791261_EZ019649.1_38-1273			gi|222791261_EZ019649.1_38-1273	Unknown
CUST_1139_PI426227498	222791339_EZ019727.1_132-1274			gi|222791339_EZ019727.1_132-1274	Unknown
CUST_1141_PI426227498	222791339_EZ019727.1_132-1274			gi|222791339_EZ019727.1_132-1274	Unknown
CUST_1140_PI426227498	222791339_EZ019727.1_132-1274			gi|222791339_EZ019727.1_132-1274	Unknown
CUST_1144_PI426227498	222791339_EZ019727.1_400-579			gi|222791339_EZ019727.1_400-579	Unknown
CUST_131_PI426226825	222791358_EZ019746.1_221-1492			gi|222791358_EZ019746.1_221-1492	Unknown
CUST_132_PI426226825	222791358_EZ019746.1_221-1492			gi|222791358_EZ019746.1_221-1492	Unknown
CUST_130_PI426226825	222791358_EZ019746.1_221-1492			gi|222791358_EZ019746.1_221-1492	Unknown
CUST_18_PI426247733	222791528_EZ019916.1_14-814			gi|222791528_EZ019916.1_14-814	Unknown
CUST_17_PI426247733	222791528_EZ019916.1_14-814			gi|222791528_EZ019916.1_14-814	Unknown
CUST_16_PI426247733	222791528_EZ019916.1_14-814			gi|222791528_EZ019916.1_14-814	Unknown
CUST_37_PI426247733	222791528_EZ019916.1_14-949			gi|222791528_EZ019916.1_14-949	Unknown
CUST_39_PI426247733	222791528_EZ019916.1_14-949			gi|222791528_EZ019916.1_14-949	Unknown
CUST_38_PI426247733	222791528_EZ019916.1_14-949			gi|222791528_EZ019916.1_14-949	Unknown
CUST_20_PI426247733	222791528_EZ019916.1_836-949			gi|222791528_EZ019916.1_836-949	Unknown
CUST_21_PI426247733	222791528_EZ019916.1_836-949			gi|222791528_EZ019916.1_836-949	Unknown
CUST_19_PI426247733	222791528_EZ019916.1_836-949			gi|222791528_EZ019916.1_836-949	Unknown
CUST_1147_PI426227498	222791541_EZ019929.1_237-341			gi|222791541_EZ019929.1_237-341	Unknown
CUST_1150_PI426227498	222791541_EZ019929.1_402-578			gi|222791541_EZ019929.1_402-578	Unknown
CUST_1153_PI426227498	222791541_EZ019929.1_44-478			gi|222791541_EZ019929.1_44-478	Unknown
CUST_1152_PI426227498	222791541_EZ019929.1_44-478			gi|222791541_EZ019929.1_44-478	Unknown
CUST_1151_PI426227498	222791541_EZ019929.1_44-478			gi|222791541_EZ019929.1_44-478	Unknown
CUST_1156_PI426227498	222791541_EZ019929.1_44-578			gi|222791541_EZ019929.1_44-578	Unknown
CUST_1154_PI426227498	222791541_EZ019929.1_44-578			gi|222791541_EZ019929.1_44-578	Unknown
CUST_1155_PI426227498	222791541_EZ019929.1_44-578			gi|222791541_EZ019929.1_44-578	Unknown
CUST_1158_PI426227498	222791570_EZ019958.1_26-676			gi|222791570_EZ019958.1_26-676	Unknown
CUST_1159_PI426227498	222791570_EZ019958.1_26-676			gi|222791570_EZ019958.1_26-676	Unknown
CUST_1157_PI426227498	222791570_EZ019958.1_26-676			gi|222791570_EZ019958.1_26-676	Unknown
CUST_1162_PI426227498	222791570_EZ019958.1_504-608			gi|222791570_EZ019958.1_504-608	Unknown
CUST_102_PI426265159	222791603_EZ019991.1_232-1110			gi|222791603_EZ019991.1_232-1110	Unknown
CUST_100_PI426265159	222791603_EZ019991.1_232-1110			gi|222791603_EZ019991.1_232-1110	Unknown
CUST_105_PI426265159	222791603_EZ019991.1_232-654			gi|222791603_EZ019991.1_232-654	Unknown
CUST_108_PI426265159	222791603_EZ019991.1_976-1110			gi|222791603_EZ019991.1_976-1110	Unknown
CUST_8_PI426264527	222791626_EZ020014.1_45-599			gi|222791626_EZ020014.1_45-599	Unknown
CUST_9_PI426264527	222791626_EZ020014.1_45-599			gi|222791626_EZ020014.1_45-599	Unknown
CUST_7_PI426264527	222791626_EZ020014.1_45-599			gi|222791626_EZ020014.1_45-599	Unknown
CUST_401_PI426227486	222791926_EZ020314.1_98-730			gi|222791926_EZ020314.1_98-730	Unknown
