ProbeID	PrimaryAccession	RefSeqAccession	GenbankAccession	UniGeneID	EntrezGeneID	GeneSymbol	GeneName	EnsemblID	TIGRID	GO	Description	GenomicCoordinates	Cytoband
CUST_31_PI426232931	303306195_HM147134.1_58-1680												
CUST_334_PI426266615	MGID_62_111_146												
CUST_2_PI426265165	222781632												
CUST_45_PI426246026	205321187_AB441211.1_343-609												
CUST_390_PI426266615	U60604_123_157												
CUST_138_PI426227498	222546156_EZ002346.1_402-779												
CUST_30_PI426246032	222547196_EZ003109.1_98-220												
CUST_3_PI426227896	222544939_EZ001129.1_380-568												
CUST_54_PI426266278	222790560_EZ018948.1_1304-1483												
CUST_23_PI426266317	222781277_EZ009948.1_333-1052												
CUST_1078_PI426227498	222788924_EZ017356.1_815-949												
CUST_219_PI426227486	222783340_EZ012005.1_1-1265												
CUST_1106_PI426227498	222790385_EZ018773.1_1314-2633												
CUST_63_PI426227890	222802997_EZ031385.1_589-783												
CUST_466_PI426227498	222781456_EZ010127.1_144-1190												
CUST_39_PI426246026	42760806_AB117379.1_640-975												
CUST_39_PI426266424	222781356_EZ010027.1_11-581												
CUST_49_PI426244589	222544872_EZ001062.1_76-759												
CUST_35_PI426265162	222790807_EZ019195.1_80-232												
CUST_22_PI426244597	222782231_EZ010902.1_2-328												
CUST_207_PI426232940	288950278_GQ501349.1_22-471												
CUST_45_PI426247733	222801713_EZ030101.1_32-1581												
CUST_54_PI426266424	222783589_EZ012252.1_1003-1335												
CUST_60_PI426264540	222782676_EZ011347.1_480-611												
CUST_17_PI426244603	78059175_DQ206392.1_1-684												
CUST_144_PI426266271	222786987_EZ015459.1_1417-1674												
CUST_138_PI426226825	222795443_EZ023831.1_10-222												
CUST_30_PI426226978	222794007_EZ022395.1_958-1305												
CUST_94_PI426266271	222783751_EZ012411.1_8-382												
CUST_6_PI426226214	222795924_EZ024312.1_398-1051												
CUST_162_PI426226915	226331204_FJ790229.1_1-276												
CUST_195_PI426232937	AY149171.1												
CUST_7_PI426232940	35210443_AB106684.1_32-901												
CUST_3_PI426226868	222782588_EZ011259.1_316-468												
CUST_12_PI426227893	124507323_EF363326.1_205-516												
CUST_285_PI426266615	MGID_192_121_155												
CUST_24_PI426226868	222795761_EZ024149.1_61-447												
CUST_78_PI426232937	AY149122.1												
CUST_20_PI426266363	222782973_EZ011643.1_57-401												
CUST_14_PI426265162	222780432_EZ009103.1_663-782												
CUST_195_PI426232940	288950274_GQ501345.1_22-495												
CUST_655_PI426227498	222783263_EZ011932.1_123-802												
CUST_420_PI426227486	222794829_EZ023217.1_162-431												
CUST_49_PI426227884	222785253_EZ013887.1_212-934												
CUST_108_PI426232937	AY149129.1												
CUST_26_PI426247730	222792384_EZ020772.1_674-793												
CUST_58_PI426266424	222783589_EZ012252.1_397-801												
CUST_89_PI426227498	222545588_EZ001778.1_676-816												
CUST_85_PI426266615	Ac_4_145_179												
CUST_167_PI426266274	222801996_EZ030384.1_1107-1631												
CUST_128_PI426266317	222788530_EZ017002.1_79-1092												
CUST_796_PI426227498	222784673_EZ013313.1_659-886												
CUST_48_PI426265159	222781918_EZ010589.1_268-885												
CUST_136_PI426266349	222785892_EZ014374.1_19-450												
CUST_159_PI426265159	222794957_EZ023345.1_351-665												
CUST_5_PI426266363	222779537_EZ008208.1_10-999												
CUST_117_PI426264540	222546358_EZ002548.1_577-684												
CUST_913_PI426227498	222785318_EZ013952.1_378-515												
CUST_76_PI426227495	222795387_EZ023775.1_146-1348												
CUST_114_PI426266317	222785867_EZ014349.1_105-404												
CUST_674_PI426227498	222783370_EZ012035.1_551-823												
CUST_861_PI426227498	222785152_EZ013786.1_87-1855												
CUST_39_PI426266363	222784240_EZ012898.1_174-1431												
CUST_57_PI426266349	222547477_EZ003390.1_5-235												
CUST_83_PI426232937	AY149123.1												
CUST_183_PI426265159	222801123_EZ029511.1_51-533												
CUST_437_PI426227498	222781359_EZ010030.1_18-533												
CUST_44_PI426227884	222782932_EZ011603.1_98-1360												
CUST_111_PI426232937	AY149130.1												
CUST_218_PI426266615	DQ309544_111_145												
CUST_16_PI426227486	222547507_EZ003420.1_40-279												
CUST_78_PI426265159	222784423_EZ013079.1_446-664												
CUST_322_PI426227486	222785584_EZ014096.1_58-1215												
CUST_333_PI426266615	MGID_585_193_227												
CUST_1154_PI426227498	222791541_EZ019929.1_44-578												
CUST_96_PI426264540	222545222_EZ001412.1_352-474												
CUST_174_PI426232937	AY149163.1												
CUST_87_PI426266317	222785320_EZ013954.1_1279-1404												
CUST_122_PI426227498	222546088_EZ002278.1_38-520												
CUST_1_PI426226915	AB086826.1												
CUST_284_PI426227498	222550455_EZ006368.1_11-235												
CUST_27_PI426266271	222547712_EZ003625.1_67-246												
CUST_25_PI426245463	222798880_EZ027268.1_912-1076												
CUST_242_PI426266615	GST_cont(10A)_138_173												
CUST_30_PI426244589	222550715_EZ006628.1_40-237												
CUST_121_PI426227893	222784675_EZ013315.1_474-761												
CUST_105_PI426266317	222785658_EZ014170.1_12-163												
CUST_49_PI426232937	AJ884899.1												
CUST_49_PI426266271	222781877_EZ010548.1_323-1383												
CUST_98_PI426227498	222545703_EZ001893.1_282-488												
CUST_743_PI426227498	222784359_EZ013017.1_159-320												
CUST_4_PI426247723	EZ029226.1												
CUST_1223_PI426227498	222796367_EZ024755.1_70-367												
CUST_102_PI426227486	222779818_EZ008489.1_24-856												
CUST_47_PI426266615	Ac_17_143_177												
CUST_213_PI426246026	222789184_EZ017616.1_24-206												
CUST_1_PI426227951	168989238_DQ482999.1_75-854												
CUST_1_PI426266366	222546520_EZ002710.1_355-702												
CUST_201_PI426246026	222783353_EZ012018.1_117-419												
CUST_21_PI426226825	222782249_EZ010920.1_470-943												
CUST_32_PI426244603	16660127_AF383156.1_83-748												
CUST_36_PI426265162	222790807_EZ019195.1_80-232												
CUST_10_PI426266360	222779421_EZ008092.1_164-547												
CUST_60_PI426246026	205321317_AB441296.1_254-430												
CUST_9_PI426266366	222784189_EZ012847.1_251-412												
CUST_15_PI426232934	62767032_AY916504.1_689-829												
CUST_280_PI426232940	288950311_GQ501382.1_22-450												
CUST_1264_PI426227498	222797017_EZ025405.1_100-225												
CUST_2_PI426266430	168989224_DQ482985.1_1-1181												
CUST_45_PI426227495	222785746_EZ014228.1_62-880												
CUST_195_PI426266615	DkC(F1)_178_212												
CUST_174_PI426266615	CN774282_153_187												
CUST_109_PI426245467	222785719_EZ014217.1_32-1766												
CUST_96_PI426246026	4416239_AF099654.1_269-445												
CUST_3_PI426226903	222549323_EZ005236.1_23-184												
CUST_198_PI426232940	288950275_GQ501346.1_22-447												
CUST_133_PI426232937	AY149142.1												
CUST_1093_PI426227498	222789249_EZ017681.1_726-926												
CUST_22_PI426247733	222792994_EZ021382.1_43-609												
CUST_50_PI426266317	222781411_EZ010082.1_8-761												
CUST_300_PI426227486	222785061_EZ013695.1_54-1008												
CUST_63_PI426245467	222781026_EZ009697.1_19-144												
CUST_224_PI426227498	222548726_EZ004639.1_45-185												
CUST_29_PI426265162	222786596_EZ015068.1_80-292												
CUST_375_PI426227486	222788915_EZ017347.1_56-433												
CUST_11_PI426266594	75858840_DQ144988.1_263-590												
CUST_187_PI426226825	222782249_EZ010920.1_66-943												
CUST_71_PI426227896	222801301_EZ029689.1_625-1269												
CUST_121_PI426226868	222795748_EZ024136.1_119-882												
CUST_93_PI426227486	222551300_EZ007213.1_107-214												
CUST_33_PI426266274	222549613_EZ005526.1_96-233												
CUST_6_PI426227495	222550774_EZ006687.1_45-272												
CUST_141_PI426266615	AY164663_25_59												
CUST_22_PI426266317	222781277_EZ009948.1_333-1052												
CUST_1195_PI426227498	222795487_EZ023875.1_24-955												
CUST_105_PI426226825	222784498_EZ013148.1_99-458												
CUST_53_PI426266615	Ac_19_241_276												
CUST_22_PI426244589	222802077_EZ030465.1_111-845												
CUST_1009_PI426227498	222786988_EZ015460.1_54-350												
CUST_309_PI426232937	FN646423.1												
CUST_36_PI426266424	222781356_EZ010027.1_11-118												
CUST_7_PI426227955	87116474_AB231901.1_58-1444												
CUST_60_PI426232940	31505736_AY289704.1_88-912												
CUST_144_PI426264540	222784664_EZ013306.1_3-656												
CUST_103_PI426266349	222785173_EZ013807.1_59-895												
CUST_171_PI426265159	222795814_EZ024202.1_104-355												
CUST_4_PI426265153	222549797_EZ005710.1_108-227												
CUST_38_PI426264527	222800437_EZ028825.1_3-648												
CUST_21_PI426227495	222783568_EZ012231.1_105-683												
CUST_11_PI426266363	222779537_EZ008208.1_446-562												
CUST_114_PI426232940	168989240_DQ483001.1_47-913												
CUST_25_PI426226978	222794007_EZ022395.1_1311-1703												
CUST_85_PI426245467	222783148_EZ011817.1_120-599												
CUST_6_PI426266566	75858822												
CUST_217_PI426226825	222801086_EZ029474.1_140-1724												
CUST_11_PI426245463	222795287_EZ023675.1_16-846												
CUST_18_PI426232931	168989233_DQ482994.1_719-1207												
CUST_87_PI426266424	222784752_EZ013388.1_702-830												
CUST_498_PI426227486	222802354_EZ030742.1_20-439												
CUST_34_PI426265162	222790807_EZ019195.1_80-232												
CUST_226_PI426266615	DQ351254_329_363												
CUST_117_PI426266271	222784918_EZ013552.1_307-411												
CUST_1375_PI426227498	222801063_EZ029451.1_200-460												
CUST_1381_PI426227498	222801142_EZ029530.1_559-756												
CUST_1_PI426247730	222782815_EZ011486.1_97-312												
CUST_150_PI426232937	AY149148.1												
CUST_347_PI426266615	MGID_897_217_251												
CUST_21_PI426226903	222782718_EZ011389.1_495-671												
CUST_6_PI426245463	209867521_EU785982.1_1-1134												
CUST_99_PI426232940	42600970_AY456112.1_761-937												
CUST_42_PI426227890	222782973_EZ011643.1_57-401												
CUST_32_PI426227884	222782193_EZ010864.1_55-1020												
CUST_299_PI426227486	222785061_EZ013695.1_54-1008												
CUST_24_PI426226214	222783454_EZ012117.1_50-515												
CUST_202_PI426227486	222783114_EZ011783.1_64-434												
CUST_7_PI426232934	62767032_AY916504.1_103-261												
CUST_286_PI426266615	MGID_213_111_145												
CUST_24_PI426247730	222801625_EZ030013.1_64-285												
CUST_614_PI426227498	222783048_EZ011717.1_405-692												
CUST_34_PI426264527	222792000_EZ020388.1_1-462												
CUST_312_PI426232940	288950321_GQ501392.1_21-443												
CUST_26_PI426266366	222784189_EZ012847.1_700-822												
CUST_180_PI426266274	222801996_EZ030384.1_2427-2558												
CUST_87_PI426246026	205321387_AB441331.1_571-678												
CUST_1294_PI426227498	222798442_EZ026830.1_88-282												
CUST_75_PI426227893	222783284_EZ011951.1_1350-1478												
CUST_7_PI426264540	222786977_EZ015449.1_327-842												
CUST_84_PI426266317	222785320_EZ013954.1_1166-1279												
CUST_61_PI426226868	222782207_EZ010878.1_307-1026												
CUST_1324_PI426227498	222799817_EZ028205.1_8-164												
CUST_449_PI426227498	222781404_EZ010075.1_64-1783												
CUST_87_PI426227486	222550847_EZ006760.1_4-243												
CUST_149_PI426227498	222546279_EZ002469.1_16-135												
CUST_464_PI426227498	222781456_EZ010127.1_1648-1767												
CUST_669_PI426227498	222783370_EZ012035.1_55-823												
CUST_662_PI426227498	222783292_EZ011959.1_291-1142												
CUST_6_PI426266433	2677833_AF020781.1_156-668												
CUST_196_PI426264540	222799525_EZ027913.1_62-1520												
CUST_6_PI426264530	222784674_EZ013314.1_449-568												
CUST_34_PI426265159	222779782_EZ008453.1_108-494												
CUST_233_PI426227498	222549655_EZ005568.1_42-185												
CUST_90_PI426232937	AY149125.1												
CUST_21_PI426232934	168989234_DQ482995.1_501-704												
CUST_19_PI426232934	168989234_DQ482995.1_501-704												
CUST_53_PI426264540	222782676_EZ011347.1_32-190												
CUST_53_PI426244589	222779072_EZ007743.1_277-1239												
CUST_626_PI426227498	222783071_EZ011740.1_842-1174												
CUST_1468_PI426227498	222803129_EZ031517.1_987-1181												
CUST_1177_PI426227498	222792786_EZ021174.1_62-970												
CUST_93_PI426266271	222783742_EZ012402.1_2-685												
CUST_42_PI426227486	222548654_EZ004567.1_11-202												
CUST_86_PI426266615	Ac_4_145_179												
CUST_300_PI426232937	FN646421.1												
CUST_33_PI426266615	Ac_12_125_159												
CUST_11_PI426244593	222794651_EZ023039.1_82-663												
CUST_276_PI426232937	FN646416.1												
CUST_332_PI426266615	MGID_585_193_227												
CUST_2_PI426266569	168989228_DQ482989.1_3-553												
CUST_194_PI426227498	222547239_EZ003152.1_154-255												
CUST_4_PI426232940	35210439_AB106682.1_11-727												
CUST_1174_PI426227498	222792782_EZ021170.1_52-159												
CUST_517_PI426227498	222781625_EZ010296.1_93-938												
CUST_70_PI426227893	222782842_EZ011513.1_36-887												
CUST_1_PI426265153	222548585												
CUST_246_PI426232937	DQ482993.1												
CUST_253_PI426266615	Hsp27_T31(1)_11_45												
CUST_3_PI426227881	7638018_AF229054.1_66-1001												
CUST_61_PI426232937	AJ884909.1												
CUST_51_PI426227890	222792938_EZ021326.1_333-758												
CUST_677_PI426227498	222783397_EZ012062.1_192-1435												
CUST_327_PI426232937	L13613.1												
CUST_122_PI426245467	222803052_EZ031440.1_41-977												
CUST_1171_PI426227498	222792017_EZ020405.1_78-1568												
CUST_6_PI426266271	222546273_EZ002463.1_4-534												
CUST_9_PI426227492	222787982_EZ016454.1_1931-2227												
CUST_1121_PI426227498	222790385_EZ018773.1_850-1356												
CUST_261_PI426232937	EU179716.1												
CUST_862_PI426227498	222785152_EZ013786.1_87-1855												
CUST_270_PI426232940	288950307_GQ501378.1_22-492												
CUST_33_PI426267032	168989246_DQ483007.1_29-247												
CUST_151_PI426227893	222787628_EZ016100.1_6-1214												
CUST_15_PI426232940	35210447_AB106686.1_71-1114												
CUST_907_PI426227498	222785316_EZ013950.1_67-577												
CUST_303_PI426227486	222785194_EZ013828.1_56-1212												
CUST_257_PI426227498	222550032_EZ005945.1_13-201												
CUST_45_PI426266278	222790529_EZ018917.1_97-1120												
CUST_44_PI426266366	222799255_EZ027643.1_13-117												
CUST_24_PI426227495	222783851_EZ012511.1_237-1538												
CUST_15_PI426226903	222782251_EZ010922.1_311-739												
CUST_45_PI426226825	222791074_EZ019462.1_330-725												
CUST_129_PI426227486	222781759_EZ010430.1_13-399												
CUST_45_PI426266311	222784780_EZ013416.1_229-1085												
CUST_12_PI426266594	75858840_DQ144988.1_263-590												
CUST_166_PI426265159	222795730_EZ024118.1_12-377												
CUST_215_PI426266615	DQ309539_169_203												
CUST_111_PI426227893	222784115_EZ012773.1_878-982												
CUST_42_PI426266366	222790643_EZ019031.1_474-647												
CUST_253_PI426227486	222783949_EZ012607.1_15-329												
CUST_1181_PI426227498	222795206_EZ023594.1_271-1152												
CUST_32_PI426266363	222784240_EZ012898.1_1111-1290												
CUST_3_PI426266311	222547239_EZ003152.1_154-255												
CUST_1114_PI426227498	222790385_EZ018773.1_183-305												
CUST_207_PI426227893	222799841_EZ028229.1_895-1062												
CUST_37_PI426226825	222545015_EZ001205.1_1125-1418												
CUST_8_PI426232940	35210443_AB106684.1_32-901												
CUST_31_PI426266424	222779270_EZ007941.1_68-409												
CUST_102_PI426265159	222791603_EZ019991.1_232-1110												
CUST_195_PI426227486	222782979_EZ011649.1_132-329												
CUST_80_PI426245467	222790942_EZ019330.1_64-1155												
CUST_185_PI426227486	222782844_EZ011515.1_156-1603												
CUST_398_PI426266615	Hsp47(500)+3												
CUST_30_PI426247730	222801625_EZ030013.1_64-545												
CUST_48_PI426245467	222784398_EZ013056.1_1075-1263												
